timestamp,open,high,low,close,volume
2019-01-18,2545.0000,2555.0000,2525.1001,2542.8999,753775
2019-01-17,2574.0000,2586.5500,2527.0500,2535.8999,994183
2019-01-16,2598.3999,2612.1499,2562.8000,2569.8501,952597
2019-01-15,2551.0000,2613.0000,2551.0000,2604.2000,1466303
2019-01-14,2515.9500,2552.8999,2484.1499,2544.8000,1021504
2019-01-11,2516.0000,2530.0000,2488.0000,2514.2000,818218
2019-01-10,2526.0000,2542.4500,2504.7000,2514.6499,910839
2019-01-09,2546.0000,2559.8000,2510.0000,2524.3501,1093992
2019-01-08,2560.0000,2582.0000,2525.0500,2537.0500,1233379
2019-01-07,2601.0000,2605.0000,2545.3501,2553.6001,1024328
2019-01-04,2601.0000,2611.8999,2563.6499,2576.0500,1051021
2019-01-03,2612.0000,2648.0000,2575.3000,2586.2000,1282478
2019-01-02,2635.1001,2662.0000,2601.8999,2614.0500,1304915
2019-01-01,2645.0000,2664.0000,2612.1001,2656.8501,917872
2018-12-31,2656.9500,2666.3000,2635.6001,2645.1499,1453327
2018-12-28,2603.0000,2643.8000,2585.9500,2634.8000,1901581
2018-12-27,2598.8501,2626.7500,2570.0000,2587.1499,1626301
2018-12-26,2560.0000,2582.9500,2503.7000,2567.3999,1662068
2018-12-24,2594.0000,2604.8501,2553.0000,2564.8999,1050017
2018-12-21,2615.0000,2623.8999,2532.7000,2591.2500,3042464
2018-12-20,2560.0000,2609.8999,2531.6001,2591.3999,1467028
2018-12-19,2550.8000,2629.1001,2550.1499,2596.8999,2946314
2018-12-18,2469.7000,2538.2000,2446.6001,2532.2000,1653107
2018-12-17,2498.6001,2509.8999,2466.2500,2474.3999,1019602
2018-12-14,2488.2500,2512.0000,2464.2500,2486.3501,1204379
2018-12-13,2510.2000,2528.9500,2475.0000,2489.1001,1713161
2018-12-12,2445.0000,2514.8999,2434.3501,2493.9500,1683197
2018-12-11,2360.0000,2446.5000,2332.1001,2426.7500,2189278
2018-12-10,2410.4500,2443.8999,2382.3501,2395.5500,1399894
2018-12-07,2443.0000,2497.7500,2414.6499,2486.3501,1478720
2018-12-06,2481.0000,2494.0000,2418.0000,2432.3999,1317472
2018-12-05,2539.8999,2539.8999,2470.3000,2494.1001,1327031
2018-12-04,2509.0000,2549.0000,2495.0000,2543.5500,1329587
2018-12-03,2548.0000,2555.5500,2490.7500,2508.6499,1115592
2018-11-30,2538.0000,2564.3999,2507.0500,2537.7000,2737341
2018-11-29,2435.0000,2517.6001,2416.8501,2506.5000,2861284
2018-11-28,2445.9500,2449.0000,2396.2500,2412.5500,1396260
2018-11-27,2395.0000,2439.8999,2375.0000,2435.4500,1594955
2018-11-26,2400.0000,2411.8999,2346.9500,2394.6001,1391434
2018-11-22,2432.0000,2454.8000,2360.0000,2381.5000,1604279
2018-11-21,2389.0000,2435.0000,2361.7000,2430.5500,1514725
2018-11-20,2365.0000,2392.9500,2345.7500,2380.1001,1237702
2018-11-19,2420.0000,2422.3000,2350.3000,2360.9500,1357795
2018-11-16,2342.0000,2417.2000,2340.0000,2402.1001,1918873
2018-11-15,2287.0000,2348.0000,2285.1001,2341.3000,1577115
2018-11-14,2299.0000,2315.0000,2265.0000,2293.9500,1456146
2018-11-13,2270.0000,2308.3501,2233.1001,2285.0000,2297662
2018-11-12,2375.3501,2385.0000,2270.0000,2277.6001,1479678
2018-11-09,2349.6499,2383.8501,2338.2500,2375.3501,1327846
2018-11-07,2360.0000,2364.5000,2343.7000,2348.3999,171467
2018-11-06,2370.0000,2389.8999,2332.3501,2339.7500,1368682
2018-11-05,2390.0000,2409.0000,2332.7000,2359.3999,1625999
