timestamp,open,high,low,close,volume
2018-12-18,231.2000,232.2500,228.1000,231.3500,6660517
2018-12-17,229.8000,229.8000,225.2000,228.4500,5434550
2018-12-14,224.0000,229.5000,222.1000,227.3000,6378809
2018-12-13,221.4000,227.0000,221.0000,225.1500,5941824
2018-12-12,221.0000,221.3000,216.6000,219.3000,8040098
2018-12-11,225.8000,226.4000,217.2000,220.1000,8098260
2018-12-10,216.0000,228.5500,216.0000,226.7000,6697580
2018-12-07,229.7000,230.3000,223.5000,224.8000,3796565
2018-12-06,224.0000,228.2500,222.5500,225.3500,5163737
2018-12-05,228.1500,232.0000,225.1500,226.6500,4971091
2018-12-04,223.4000,230.7000,222.1000,228.2000,7964196
2018-12-03,229.8000,229.8000,222.8000,224.9000,8233734
2018-11-30,242.9500,246.3000,230.3000,232.3500,9934232
2018-11-29,244.0000,246.5000,239.1500,242.9000,6905934
2018-11-28,246.5000,247.3500,235.8000,238.9000,4958781
2018-11-27,244.5000,248.8000,241.0000,245.9000,7197730
2018-11-26,251.6000,253.6500,244.7000,246.3500,9743210
2018-11-22,247.0000,248.0000,239.5000,242.8500,6997413
2018-11-21,255.7500,261.8000,245.0500,245.9500,13494442
2018-11-20,246.0000,252.5000,241.6000,243.2500,7154042
2018-11-19,243.0000,246.9500,236.6500,244.3000,5547771
2018-11-16,246.3000,251.6500,239.1000,243.6500,5638148
2018-11-15,244.0000,250.9000,238.6000,249.1000,9104439
2018-11-14,242.0000,261.6500,241.2500,243.7000,29774003
2018-11-13,229.6000,236.0000,229.6000,232.8000,11351350
2018-11-12,238.7500,238.8500,223.1500,225.0500,11648005
2018-11-09,234.0000,242.0000,233.0000,241.3000,9932374
2018-11-07,228.9000,231.0000,228.0000,229.6000,753697
2018-11-06,233.9000,235.0000,223.7000,226.3000,5835146
2018-11-05,241.9000,241.9000,230.0000,233.2000,4696710
