timestamp,open,high,low,close,volume
2019-01-29,199.1000,200.7000,197.4500,199.5500,4458350
2019-01-28,204.4500,206.5000,198.3000,200.0000,5741120
2019-01-25,206.2000,207.9500,203.2500,204.4500,4381964
2019-01-24,206.0000,206.2000,203.2500,205.0500,3917176
2019-01-23,203.5500,207.3000,203.4500,205.4500,5821081
2019-01-22,206.3500,206.3500,201.0000,203.5500,7665916
2019-01-21,209.1000,209.9000,205.1000,207.6500,4883723
2019-01-18,206.6500,209.4000,205.9500,208.8000,6258424
2019-01-17,208.5000,208.7000,205.3000,206.0000,6537377
2019-01-16,209.8000,210.5000,206.5500,208.4000,8209760
2019-01-15,207.3500,209.0000,205.6500,208.5000,7173758
2019-01-14,205.5000,206.6000,203.4000,206.1500,5204874
2019-01-11,204.0000,207.9500,204.0000,205.8500,13314252
2019-01-10,206.0000,206.6500,203.0500,204.0000,9291967
2019-01-09,208.5000,209.2500,203.1000,205.7000,13253349
2019-01-08,208.5000,209.5500,205.3000,206.5000,13402916
2019-01-07,213.8000,214.7500,207.9000,208.5500,8143876
2019-01-04,210.0000,212.4000,207.5500,210.9000,17408469
2019-01-03,214.3000,215.7000,208.1000,209.2000,8656029
2019-01-02,218.9500,219.1500,213.6500,214.5500,10991026
2019-01-01,225.5000,225.7500,221.6000,222.7500,5015702
2018-12-31,226.7000,228.5000,225.2500,226.2000,6944360
2018-12-28,221.0000,226.0500,221.0000,223.5000,5074920
2018-12-27,221.4000,223.9000,219.6000,220.6000,7947144
2018-12-26,213.8500,219.8000,212.9000,218.6000,6554865
2018-12-24,224.0000,224.0000,216.9500,217.8500,4667022
2018-12-21,224.2500,227.4500,221.8000,224.0000,6933691
2018-12-20,222.8000,225.0000,219.7500,223.9000,8411639
2018-12-19,225.5500,228.3000,225.0000,227.1500,5429082
2018-12-18,224.0000,227.0000,222.6000,225.2500,5915969
2018-12-17,221.7000,225.9500,221.6000,225.4500,5693529
2018-12-14,219.5000,222.8500,217.3000,220.1500,5749881
2018-12-13,224.4500,224.4500,218.5000,220.3000,6889863
2018-12-12,218.0000,222.9000,217.0000,221.3000,7166872
2018-12-11,215.0000,218.4500,214.0000,216.2500,7211664
2018-12-10,212.4000,220.2500,211.4500,217.9000,9520082
2018-12-07,219.7000,221.4000,216.5500,218.8000,6694888
2018-12-06,219.3000,221.6000,214.3000,217.9000,13399767
2018-12-05,229.0500,230.4000,220.3000,221.3500,12875627
2018-12-04,230.7000,235.5000,228.8000,233.3500,9408047
2018-12-03,232.5000,237.9000,231.8000,233.0500,10802517
2018-11-30,224.4500,227.4000,220.7000,226.2000,9378800
2018-11-29,218.6000,226.8500,218.6000,224.5000,12444802
2018-11-28,220.0000,222.3000,214.5000,216.0500,8117964
2018-11-27,217.0000,223.0000,213.2500,219.9000,11504462
2018-11-26,219.1000,220.1500,213.7500,218.8000,6781682
2018-11-22,224.0000,225.3000,216.5000,218.1000,9708087
2018-11-21,220.6000,225.1500,217.2000,223.1500,13704110
2018-11-20,233.8500,233.8500,220.4000,221.9500,14761307
2018-11-19,231.1000,237.4000,230.4000,234.4500,7276409
2018-11-16,232.6000,235.4500,228.5000,229.9500,5455625
2018-11-15,229.5000,234.8000,225.3000,233.6000,8640440
2018-11-14,232.7500,233.4000,228.3000,229.5000,6327199
2018-11-13,228.4000,232.4000,224.5500,231.5500,10007805
2018-11-12,238.4000,240.0000,228.3000,229.2500,9063022
2018-11-09,244.0000,244.0000,237.2000,238.8000,8125041
2018-11-07,244.0000,245.1000,243.0000,244.0500,784393
2018-11-06,242.9500,244.3500,238.4000,242.6000,5174397
2018-11-05,241.0000,245.3000,238.5000,242.3500,7753905
