timestamp,open,high,low,close,volume
2019-01-31,2612.1001,2634.7000,2561.0000,2613.9500,1901346
2019-01-30,2627.0000,2650.0000,2591.6001,2611.0000,696557
2019-01-29,2601.0500,2656.8501,2574.3000,2633.3000,666747
2019-01-28,2680.0000,2685.0000,2586.7500,2598.6001,576248
2019-01-25,2755.0000,2788.7500,2652.7000,2670.1499,775065
2019-01-24,2795.0000,2828.0000,2780.0500,2790.2000,240737
2019-01-23,2832.0000,2851.4500,2785.1001,2795.9500,326454
2019-01-22,2795.0000,2835.0000,2742.5000,2824.8999,842837
2019-01-21,2901.0000,2909.8501,2780.0000,2794.2500,628463
2019-01-18,2916.3999,2929.9500,2863.0000,2898.7500,389524
2019-01-17,2878.5000,2936.8999,2864.0000,2903.6001,515341
2019-01-16,2909.0000,2914.9500,2870.3000,2879.8501,261721
2019-01-15,2879.7000,2918.3501,2867.3501,2910.9500,371767
2019-01-14,2901.0000,2910.3000,2856.0500,2867.0000,267722
2019-01-11,2923.0000,2940.9500,2885.0000,2899.2500,258996
2019-01-10,2932.0000,2949.9500,2912.5500,2919.5000,452293
2019-01-09,2985.1001,2985.1001,2907.0000,2937.4500,388001
2019-01-08,2974.0000,2994.5000,2930.2500,2970.3000,354130
2019-01-07,3020.0000,3023.0000,2952.0000,2957.9500,361881
2019-01-04,3030.0000,3045.0000,2972.0500,2987.8501,405667
2019-01-03,3032.0000,3078.0000,3006.3000,3014.6499,368413
2019-01-02,3115.0000,3117.3000,3023.8000,3046.5500,597712
2019-01-01,3089.0000,3135.0000,3073.3000,3127.6001,344239
2018-12-31,3143.0000,3159.0500,3087.0000,3104.2500,279055
2018-12-28,3138.0500,3160.0000,3110.7500,3122.6001,260717
2018-12-27,3208.7000,3210.0000,3114.6499,3128.8000,357087
2018-12-26,3160.0000,3212.0000,3136.0500,3175.2000,506895
2018-12-24,3300.0000,3301.0000,3150.0000,3168.3999,655657
2018-12-21,3361.3501,3369.0000,3311.5000,3324.1499,525895
2018-12-20,3295.9500,3380.0000,3268.4500,3361.3501,388448
2018-12-19,3305.0000,3330.1001,3280.0000,3305.2000,947007
2018-12-18,3275.0500,3324.6499,3240.0000,3298.0500,910514
2018-12-17,3316.0000,3320.0000,3265.3000,3286.1001,707590
2018-12-14,3302.0000,3350.8000,3266.6499,3314.6499,920809
2018-12-13,3230.0000,3340.0000,3210.0500,3318.2500,1278210
2018-12-12,3055.0000,3274.2500,3040.6001,3258.6499,2188953
2018-12-11,3010.0000,3062.5000,2982.0000,3038.8000,443657
2018-12-10,3025.0000,3060.0000,3005.0000,3046.5000,682813
2018-12-07,3060.0000,3077.0000,3025.1001,3066.8000,365305
2018-12-06,3028.2000,3053.7000,3005.0500,3026.7500,713055
2018-12-05,3059.8999,3081.9500,3028.3999,3052.5000,211238
2018-12-04,3040.0000,3091.2500,3035.0000,3069.1499,427274
2018-12-03,3050.0000,3067.3501,2999.0500,3039.8999,627118
2018-11-30,3025.0000,3061.8000,3020.0000,3055.2000,418913
2018-11-29,3025.9500,3042.8000,2996.6499,3016.8000,502846
2018-11-28,2973.0000,3015.0000,2970.0000,2999.1499,650210
2018-11-27,3068.3501,3075.0000,2950.0000,2958.1499,798702
2018-11-26,2918.0000,3104.7000,2912.2500,3076.0000,645146
2018-11-22,2901.0000,2954.7000,2872.1499,2917.7500,346980
2018-11-21,2952.6001,2961.5000,2892.2000,2912.0500,288328
2018-11-20,2988.8999,2994.9500,2941.0000,2960.1001,161818
2018-11-19,2973.3000,2998.8999,2963.1001,2980.6499,291764
2018-11-16,2930.0000,2970.0000,2925.2500,2961.8999,383335
2018-11-15,2872.0000,2934.8999,2856.2000,2922.1499,341266
2018-11-14,2898.8999,2927.3999,2823.0000,2847.5500,263733
2018-11-13,2828.0000,2898.4500,2808.0000,2879.7000,269648
2018-11-12,2958.8501,2976.5000,2820.1001,2839.3501,280472
2018-11-09,2898.0000,2965.5000,2878.3000,2956.7000,275743
2018-11-07,2897.0000,2897.0000,2850.0000,2888.5500,37641
2018-11-06,2864.0000,2963.9500,2827.8000,2856.0500,248605
2018-11-05,2899.0000,2900.7000,2815.0000,2847.8000,248031
