timestamp,open,high,low,close,volume
2019-01-31,697.2500,726.8500,689.0500,722.7000,35239544
2019-01-30,687.0500,703.3500,683.7500,690.9500,46912230
2019-01-29,658.5000,671.0000,649.5500,660.7500,8302420
2019-01-28,669.0000,674.4500,650.3500,656.3000,7792690
2019-01-25,665.2000,676.8500,665.2000,669.7500,6628922
2019-01-24,665.0000,665.5500,655.0000,663.6500,7013582
2019-01-23,659.5000,667.0000,658.6000,661.6000,7596006
2019-01-22,656.3500,663.6000,653.8500,661.6000,7951640
2019-01-21,661.5500,664.5000,656.5000,660.3000,6157956
2019-01-18,674.9000,676.0500,661.4500,664.6000,7037386
2019-01-17,669.9000,680.0000,665.6000,676.6500,10448209
2019-01-16,660.7000,670.4000,660.7000,664.0000,6598151
2019-01-15,661.3000,664.2500,655.0500,660.6000,5467484
2019-01-14,663.0000,663.0000,652.5500,659.2000,6856244
2019-01-11,665.0000,668.5000,658.2000,666.5000,8330315
2019-01-10,668.9000,668.9000,654.6000,663.2500,12751327
2019-01-09,652.3500,672.0500,652.3500,670.1000,18003387
2019-01-08,636.0000,653.7500,630.6000,650.9000,11879875
2019-01-07,626.0000,640.7000,624.2000,637.4500,11735286
2019-01-04,612.0000,624.7500,609.5000,619.6000,8381367
2019-01-03,621.4000,622.0000,603.6500,607.9500,13228602
2019-01-02,623.0000,628.5000,617.5000,620.0500,12386281
2019-01-01,621.9000,630.2000,621.9000,627.3000,12179223
2018-12-31,630.4000,631.9500,618.8000,619.9000,6030093
2018-12-28,623.9000,628.0000,620.0000,625.0500,6372911
2018-12-27,623.5500,626.0000,615.6000,617.5500,12304812
2018-12-26,611.0000,623.6500,603.4500,619.5000,6519211
2018-12-24,626.0000,627.1500,613.5000,615.0000,6191605
2018-12-21,633.3000,637.8500,616.6500,620.8500,10715457
2018-12-20,636.9500,646.9000,629.0000,632.9500,11004125
2018-12-19,624.2500,651.6500,619.1500,641.6500,16759139
2018-12-18,617.6500,621.8000,613.8500,619.4000,8492688
2018-12-17,622.5500,624.5000,616.1500,617.1500,4843342
2018-12-14,619.1000,623.0000,611.3000,620.2500,4165047
2018-12-13,624.8000,625.9000,616.1500,619.1000,7419355
2018-12-12,604.7500,622.0000,603.0000,619.9500,7232578
2018-12-11,581.0000,616.6500,580.5000,604.2500,16429956
2018-12-10,595.0000,601.5000,585.3000,590.3000,11643401
2018-12-07,602.4000,609.5000,592.3500,603.9500,12262327
2018-12-06,610.2500,613.8500,598.2500,600.0500,7519849
2018-12-05,620.9000,623.9500,613.4000,614.9500,9728083
2018-12-04,624.9500,627.5500,618.6000,623.2500,8382005
2018-12-03,632.0000,633.0000,621.6000,624.8000,5914250
2018-11-30,633.0000,635.2500,624.0000,625.7500,8984998
2018-11-29,632.0000,636.2000,621.5000,631.4000,19643832
2018-11-28,630.0000,631.8000,622.5000,627.9500,9035388
2018-11-27,629.9000,638.7000,623.0000,625.2500,11251342
2018-11-26,618.6500,634.7500,616.5000,631.0500,9528169
2018-11-22,625.8000,629.4000,612.1000,614.5500,6946666
2018-11-21,610.9000,628.6500,610.2000,626.8500,7842430
2018-11-20,614.7000,619.6000,609.5500,612.6500,6658508
2018-11-19,619.8000,620.3000,608.6000,616.3000,9046876
2018-11-16,626.6000,636.7000,616.5500,619.8000,12204545
2018-11-15,613.2500,632.5000,610.7500,626.1000,11005288
2018-11-14,622.2500,623.3000,608.8000,612.7000,9840254
2018-11-13,606.4500,620.7500,604.0500,618.3000,8938676
2018-11-12,612.5500,618.5000,604.8000,606.5500,7073703
2018-11-09,609.0000,623.8000,601.0000,613.2000,13927467
2018-11-07,612.9000,612.9000,604.6500,606.8500,1528117
2018-11-06,626.0000,628.1000,600.0500,607.4500,15354794
2018-11-05,628.9000,633.0000,617.2000,624.4000,24201213
